,file_path,xml_id,text_content,num_lb,num_quote,num_rs,num_add,num_del,num_hi,num_handShift,num_metamark,num_anchor,text_length,num_ptr,zone_id,zone_points,zone_area_px2,corpus_spaced,druck_unbekannt,hand,klein,nummer,x-klein
548,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.EY4gpm,3) Flachs und diesem verwandte Pflanzenstoffe.,1,0,1,0,0,0,0,0,0,46,0,facs_4_r12,"948,2615 2765,2615 2765,2723 948,2723",196236.0,1.0,0.0,0.0,0.0,0.0,0.0
549,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.qVZdET,4) Baumwolle und dieser Aehnliches.,1,0,1,0,0,0,0,0,0,35,0,facs_4_r13,"947,2717 2366,2717 2366,2826 947,2826",154671.0,1.0,0.0,0.0,0.0,0.0,0.0
550,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.hTUOMG,5) Wolle und dieser Verwandtes.,1,0,1,0,0,0,0,0,0,31,0,facs_4_r14,"948,2823 2206,2823 2206,2928 948,2928",132090.0,1.0,0.0,0.0,0.0,0.0,0.0
551,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.N9rsXS,6) Seide.,1,0,1,0,0,0,0,0,0,9,0,facs_4_r15,"959,2926 1287,2926 1287,3027 959,3027",33128.0,1.0,0.0,0.0,0.0,0.0,0.0
552,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.0lqDGj,B. Vom Stile als bedungen durch die Art der Bearbeitung der Stoffe.,2,0,0,0,0,0,0,0,0,67,0,facs_4_r16,"770,3101 3182,3101 3182,3276 770,3276",422100.0,1.0,0.0,0.0,0.0,0.0,0.0
553,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.IPH8YQ,1) Allgemeines.,1,0,0,0,0,0,0,0,0,15,0,facs_4_r17,"948,3328 1526,3328 1526,3419 948,3419",52598.0,1.0,0.0,0.0,0.0,0.0,0.0
554,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.ptSbA2,2) Der Riemen.,1,0,0,0,0,0,0,0,0,14,0,facs_4_r18,"951,3426 1543,3426 1543,3526 951,3526",59200.0,1.0,0.0,0.0,0.0,0.0,0.0
555,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.rnMjco,3) Das Gespinnst.,1,0,0,0,0,0,0,0,0,17,0,facs_4_r19,"946,3528 1627,3528 1627,3632 946,3632",70824.0,1.0,0.0,0.0,0.0,0.0,0.0
556,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.vZyy6e,"4) Das Gezwirn (die Litze, das Thau).",1,0,0,0,0,0,0,0,0,37,0,facs_4_r20,"942,3631 2443,3631 2443,3743 942,3743",168112.0,1.0,0.0,0.0,0.0,0.0,0.0
557,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.iOcECX,5) Der Knote (das Netzwerk).,1,0,0,0,0,0,0,0,0,28,0,facs_4_r21,"942,3736 2103,3736 2103,3848 942,3848",130032.0,1.0,0.0,0.0,0.0,0.0,0.0
558,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.YTqDP2,6) Die Masche (das Strickwerk) das Wirken).,1,0,0,0,0,0,0,0,0,43,0,facs_4_r22,"946,3839 2718,3839 2718,3953 946,3953",202008.0,1.0,0.0,0.0,0.0,0.0,0.0
559,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.KBODQz,"7) Das Geflecht (Zopf, Tresse, Naht, Rohrgeflecht, Matte).",1,0,0,0,0,0,0,0,0,58,0,facs_4_r23,"942,3938 3175,3938 3175,4064 942,4064",281358.0,1.0,0.0,0.0,0.0,0.0,0.0
560,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.qTxc73,8) Der Filz.,1,0,0,0,0,0,0,0,0,12,0,facs_4_r24,"943,4048 1410,4048 1410,4151 943,4151",48101.0,1.0,0.0,0.0,0.0,0.0,0.0
561,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.u9vyqD,"9) Das Gewebe (wenden, weben, Gewand, Wand).",1,0,2,0,0,0,0,0,0,44,0,facs_4_r25,"947,4151 2922,4151 2922,4272 947,4272",238975.0,1.0,0.0,0.0,0.0,0.0,0.0
562,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.hLE7Dw,"10) Der Stich, das Sticken.",1,0,0,0,0,0,0,0,0,27,0,facs_4_r26,"896,4251 1972,4251 1972,4364 896,4364",121588.0,1.0,0.0,0.0,0.0,0.0,0.0
563,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.LUwqjP,a. Plattstich (opus plumarium).,1,0,0,0,0,0,0,0,0,31,0,facs_4_r27,"1092,4370 2267,4370 2267,4475 1092,4475",123375.0,1.0,0.0,0.0,0.0,0.0,0.0
564,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.mGZRkt,b. Mosaikstich (opus phrygium).,1,0,0,0,0,0,0,0,0,31,0,facs_4_r28,"1093,4475 2305,4475 2305,4583 1093,4583",130896.0,1.0,0.0,0.0,0.0,0.0,0.0
565,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.nhDqJ7,"11) Das Färben, das Drucken u. dgl.",1,0,0,0,0,1,0,0,0,35,0,facs_4_r29,"899,4570 2410,4570 2410,4678 899,4678",163188.0,1.0,0.0,0.0,0.0,0.0,0.0
566,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.vEZAgQ,95,1,0,0,0,0,0,0,0,0,2,0,facs_4_r30,"6303,609 6391,609 6391,679 6303,679",6160.0,0.0,0.0,0.0,0.0,1.0,0.0
567,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.V7WAxy,Textile Kunst. Techn. Hist. Allgemeines,1,0,1,1,0,0,0,0,0,39,0,facs_4_r31,"4920,584 5362,584 5362,652 4920,652",30056.0,0.0,0.0,0.0,1.0,0.0,0.0
568,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.uOpvO5,"C. Von der Weise, wie der Stil in der Bekleidung sich bei den verschiedenen Völkern und in dem Verlaufe der Kul- turgeschichte spezialisirte und umbildete.",3,0,0,0,0,0,0,0,0,155,0,facs_4_r32,"3997,753 6408,753 6408,1059 3997,1059",737766.0,1.0,0.0,0.0,0.0,0.0,0.0
569,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.ENE5mr,1) α) Vom Stil der Trachten.,1,0,0,1,1,0,2,0,0,28,0,facs_4_r33,"4121,1087 5223,1087 5223,1166 4121,1166",87058.0,1.0,0.0,0.0,0.0,0.0,0.0
571,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.l8M7dy,1) Allgemeiues.,1,0,0,0,0,0,0,0,0,15,0,facs_4_r36,"4815,1966 5437,1966 5437,2134 4815,2134",104496.0,0.0,0.0,0.0,1.0,0.0,0.0
572,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.jl6Dti,§. 24.,1,0,0,0,0,0,0,0,0,6,0,facs_4_r37,"5025,2188 5245,2188 5245,2286 5025,2286",21560.0,0.0,1.0,0.0,0.0,0.0,0.0
573,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.AIMBuB,Das Produkt soll sich als eine Konsequenz des Stoffes sichtlich darlegen.,1,0,0,0,0,0,0,0,0,73,0,facs_4_r38,"3966,2335 6317,2335 6317,2431 3966,2431",225696.0,0.0,0.0,0.0,1.0,0.0,0.0
574,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.nANBGq,"Das Bedürfniss des Befestigens und Deckens veranlasste die Menschen sehr frühe zu der Benutzung natürlicher Drähte, Bän- der und hüllender Flächen und zwar zuerst solcher, die gleich- sam zur Anwendung fertig aus der Werkstätte der Natur hervor- gingen. Mit fortschreitender Industrie wusste man diesen natür- lichen Produkten gewisse Eigenschaften und Zuschnitte zu geben oder sie so zu kombiniren, dass sie dadurch dem Zwecke, wofür man sie benützen wollte, mehr entsprachen. Diesem gesellte sich sehr bald der natürliche Hang zum Schmucke bei, von dem es überhaupt unentschieden ist, ob er nicht die erste Triebfeder der Erfindungen auf diesem Gebiete, von dem hier die Rede ist, war.",11,0,1,0,0,0,0,0,0,687,0,facs_4_r39,"3874,2508 6385,2508 6385,3654 3874,3654",2877606.0,1.0,0.0,0.0,0.0,0.0,0.0
575,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.UxnK1q,"Das Charakteristische dieser frühern Produkte der Industrie ist deren strenges Festhalten an den Eigenthümlich- keiten der Rohstoffe in Form und Farbe, eine Eigen- schaft derselben, die sich zwar ganz von selbst versteht, nichts desto weniger aber für uns von grösster Wichtigkeit und sehr lehrreich ist, insofern nämlich dieses Selbstvərständniss, was die ersten Erfinder leitete, um seltener und schwankender wird, je künstlichere Mittel die fortschreitende Industrie erfunden hat, um den verwickelten Bedürfnissen einer hochcivilisirten Zeit nachzu- kommen. Auf dieser Eigenschaft des Produktes aber, eine gleich- sam natürliche logisch abgeleitete Consequenz des",11,0,1,0,1,3,0,1,0,666,0,facs_4_r40,"3867,3643 6376,3643 6376,4804 3867,4804",2912949.0,1.0,0.0,0.0,0.0,0.0,0.0
576,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.Pltu77,(Enthält mehrere Unterabtheilungen.),2,0,0,2,0,0,0,0,0,36,0,facs_4_r41,"4273,1392 6422,1392 6422,1680 4273,1680",618912.0,0.0,0.0,1.0,0.0,0.0,0.0
577,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_4.xml,p.iWpWCI,immer schwieriger,2,0,0,2,0,0,0,0,0,17,0,facs_4_r42,"6354,4198 6832,4198 6832,4511 6354,4511",149614.0,0.0,0.0,1.0,0.0,0.0,0.0
578,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_5.xml,p.Yb84mR,96,1,0,0,0,0,0,0,0,0,2,0,facs_5_r1,"729,531 834,531 834,624 729,624",9765.0,0.0,0.0,0.0,0.0,1.0,0.0
579,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_5.xml,p.GCCtab,Viertes Hauptstück.,1,0,0,0,0,0,0,0,0,19,0,facs_5_r2,"1658,489 2276,489 2276,576 1658,576",53766.0,0.0,0.0,0.0,1.0,0.0,0.0
580,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_5.xml,p.OYhdA9,"Rohstoffes zu sein und so zu erscheinen, beruht eine wesent- liche und die erste technische Stilgerechtigkeit eines Werkes.",2,0,0,0,0,2,0,0,0,123,0,facs_5_r3,"719,655 3207,655 3207,888 719,888",579704.0,1.0,0.0,0.0,0.0,0.0,0.0
581,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_5.xml,p.xOlCCu,"Diese ist also zunächst abhängig von den natürlichen Eigen- schaften des Rohstoffes, der zu behandeln ist und die derjenige genau kennen muss, der entweder selbst aus demselben ein tech- nisches Werk hervorbringen will, oder den Produzenten Anlei- tung, Vorschrift und Muster dafür vorzubereiten berufen ist. In neuer Zeit ist die Hand des Produzenten selten oder niemals zu- gleich diejenige, die hinreichende Befähigung und Musse besitzt, auch selbst zu erfinden , sobald diese Erfindung nämlich aus dem Gebiete der Erfahrungswissenschaften und der Berechnung her- austritt und sich nur halbweg einer Art von Conception im künst- lerisch-formellen Sinne annähert. Unglücklicher Weise trifft es sich aber, dass gerade jetzt, wo das Bureaugeschäft und die Geld- macherei der Fabrikherrn, der Maschinendienst und die Proleta- rierknechtschaft den Arbeiter für diese Kunstfrage vollständig ab- gestumpft haben, zugleich auch diejenigen, die Gelegenheit hät- ten, hier Ersatz zu bieten, den Erwartungen eines günstigen Ein- flusses, den sie üben könnten, um die Industrie auch künstlerisch zu heben und blühen zu machen, nicht nachkommen und zwar hauptsächlich aus dem Grunde, weil ihnen die genauere Kenntniss der Rohstoffe und der technischen Proceduren, die in den ver- schiedenen Industriezweigen zu der Verarbeitung der erstern an- gewendet werden, nicht hinreichend geläufig sind, sie auch wohl nicht immer von der Nothwendigkeit, sich durch die Eigenschaften der Rohstoffe und die Einflüsse der Proceduren, die in Frage kommen, bei ihren „geistreichen“ Compositionen leiten lassen zu müssen, überzeugt sind, sie nicht selten schliesslich die Stilge- setze gar nicht kennen, zu denen die richtige Schätzung der ge- nannten Momente für industrielle Produktion führen muss. (Vgl. hierüber die Schrift: Wissenschaft, Industrie und Kunst von G. Semper. London 1852. Vieweg, Braunschweig. Ferner R. A. Dy- ce’scés. Report on foreign schools of design, ‡ mode in 18 Bg. im Auszuge in dem Cataloque of the articles of ornamental art in the Museum of the Department ‡‡ Appindio (B) Marlborough-House. London.) Wie nöthig wäre für jede Branche des industriellen Betriebes, die der Domaine der Kunst nur halbweg angehört oder zu ihr hinüberleitet, eine recht praktische, mit vollstem Eingehen",36,0,8,4,3,0,2,2,0,2285,0,facs_5_r4,"730,864 3311,864 3311,4651 730,4651",9774247.0,1.0,0.0,0.0,0.0,0.0,0.0
582,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_5.xml,p.legJ4D,‡ made in 1839,3,0,0,3,0,0,2,1,0,14,0,facs_5_r5,"274,4161 729,4161 729,4474 274,4474",142415.0,0.0,0.0,1.0,0.0,0.0,0.0
583,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_15_5.xml,p.t4ieMt,‡‡ Appendix,2,0,0,2,0,0,2,1,0,11,0,facs_5_r6,"276,4441 773,4441 773,4708 276,4708",132699.0,0.0,0.0,1.0,0.0,0.0,0.0
584,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.KFCeUo,97,1,0,0,0,0,0,0,0,0,2,0,facs_1_r1,"2817,415 2910,415 2910,489 2817,489",6882.0,0.0,0.0,0.0,0.0,1.0,0.0
585,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.8OVhIg,Textile Kunst. Techn. Hist. anchor line Die Haut.,1,0,1,3,0,0,0,1,0,49,0,facs_1_r2,"1499,422 1944,422 1944,477 1499,477",24475.0,0.0,0.0,0.0,1.0,0.0,0.0
586,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.5egdYP,"in das Spezielle des Faches, aber von einem kunstgebildeten Manne abgefasste Formenlehre!",2,0,0,0,0,0,0,0,0,89,0,facs_1_r3,"430,585 2922,585 2922,806 430,806",550732.0,1.0,0.0,0.0,0.0,0.0,0.0
587,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.KEQ0hA,"2) Einfache Naturerzengnisse, die ganz naturwüchsig oder aus nur nach vor- hergegangener technischer Bearbeitung, durch welche die structiven und formellen Eigenschaften der Stoffe keine wesentlichen Aenderungen erleiden, abgəwendet werden.",4,0,0,1,2,0,0,1,0,240,0,facs_1_r5,"434,1574 2927,1574 2927,1957 434,1957",954819.0,1.0,0.0,0.0,0.0,0.0,0.0
588,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.tAt4CY,§. 25.,1,0,0,0,0,0,0,0,0,6,0,facs_1_r6,"1572,2033 1781,2033 1781,2107 1572,2107",15466.0,0.0,1.0,0.0,0.0,0.0,0.0
589,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.QqIT4i,"Die eigene Haut, die naturwüchsigste Decke.",1,0,0,0,0,0,0,0,0,43,0,facs_1_r7,"943,2184 2406,2184 2406,2265 943,2265",118503.0,0.0,0.0,0.0,1.0,0.0,0.0
590,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.eoWVfA,"Das erste Naturprodukt, was hier in Frage kommt, ist ohne Zweifel das eigene Fell oder die Haut des Menschen; die so merk- würdige kulturhistorische Erscheinung des Bemalens und Tetto- wirens der Haut ist auch in stilgeschichtlicher Beziehung von grossem Interesse. Wir wissen nicht recht, ob die gemalten oder eingeäzten Striche und Schnörkel, womit die ganz oder zum Theil nackt gehenden Völker fast durchgängig ihre Haut zu verzieren pflegen (eine Sitte, die sich selbst bei sehr kultivirten Völkern und zwar bei solchen, die gemässigte und selbst kalte Länder bewohnten, lange Zeit erhalten hatte) das Ursprünglichste in der Verzierungskunst sei, oder ob auch hier, wie so oft in dem, was für ursprünglich gehalten wird, eine Reminiscenz vorhergegange- ner höherer Kultur vorliegt.",13,0,1,0,0,0,0,0,0,785,0,facs_1_r8,"437,2348 2940,2348 2940,3712 437,3712",3414092.0,1.0,0.0,0.0,0.0,0.0,0.0
591,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.4KI2Zt,"Mit Hinblick auf diesen Zweifel habe ich sollte der Tettowirung einen Paragraphen in der kulturgeschichtlichen Rubrik dieses Hauptstückes und zwar unter dem Kleiderwesen gewidmet, wess- halb hier nur daraufhinzuweisen ist, dass die meisten, sogenannt wilden Völker diejenigen Farben für ihre Hautbemalungen auf- zufinden wissen, die der Farbe ihrer Haut am besten entsprechen. Bei manchen Völkern gibt sich sogar eine richtige Kenntniss der Lage und der Funktionen der durch die Haut bedeckten Muskeln in der Weise kund, wie sie diese und ihre Thätigkeiten, auf der",9,0,0,2,3,1,0,1,1,565,0,facs_1_r9,"449,3698 2951,3698 2951,4648 449,4648",2376900.0,1.0,0.0,0.0,0.0,0.0,0.0
592,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.B6jX5E,13,1,0,0,0,0,0,0,0,0,2,0,facs_1_r10,"2462,4664 2528,4664 2528,4714 2462,4714",3300.0,0.0,0.0,0.0,0.0,0.0,1.0
593,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.3TRiGT,Corr.,1,0,0,1,0,0,0,0,0,5,0,facs_1_r11,"152,126 644,126 644,414 152,414",141696.0,0.0,0.0,1.0,0.0,0.0,0.0
594,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.fp4wKm,"‡ wie be- reits oben erklärt wurde,",4,0,0,4,0,0,0,1,0,35,0,facs_1_r12,"2941,669 3472,669 3472,1207 2941,1207",285678.0,0.0,0.0,1.0,0.0,0.0,0.0
595,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.RP2jgb,angewendet,1,0,0,1,0,0,0,0,0,10,0,facs_1_r13,"2269,1996 3109,1996 3109,1789 2269,1789",173880.0,0.0,0.0,1.0,0.0,0.0,0.0
596,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.n6PXV3,¦,1,0,0,1,0,0,0,1,0,1,0,facs_1_r14,"223,3619 379,3619 379,4159 223,4159",84240.0,0.0,0.0,1.0,0.0,0.0,0.0
597,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_1.xml,p.AhSXRn,"seyn,",1,0,0,2,0,0,0,1,0,5,1,facs_1_r15,"3038,3790 3422,3790 3422,4060 3038,4060",103680.0,0.0,0.0,1.0,0.0,0.0,0.0
598,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.r7Sfh7,98,1,0,0,0,0,0,0,0,0,2,0,facs_2_r1,"644,548 736,548 736,618 644,618",6440.0,0.0,0.0,0.0,0.0,1.0,0.0
599,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.SYt5cd,Viertes Hauptstück.,1,0,0,0,0,0,0,0,0,19,0,facs_2_r2,"1572,534 2188,534 2188,602 1572,602",41888.0,0.0,0.0,0.0,1.0,0.0,0.0
600,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.WTHjjI,"Oberfläche der Haut gleichsam bildlich wiedergaeben, oder viel- mehr durch Lineamente graphisch darstellen, eine sehr merkwür- dige Erscheinung, die den Beweis gibt, dass das Ornament bei diesen Völkern schon in seinem structiv-symbolischen Sinne auf- gefasst und sehr richtig verstanden wurde. Sollte man berech- tigt sein, daraus zu schliessen, dass diese Auffassung des Orna- mentes die ursprünglichste sei oder ist, sie vielmehr als ein Zei- chen eines sekundären Kulturzustandes derjentïgen Völker anzu- sehen, bei welchen sie hervortritt? (S. Klemm’s Kulturgeschichte der Menschheit — Südseeinsulaner und Pastino ‡).",10,0,2,3,4,1,4,1,0,622,0,facs_2_r3,"638,706 3143,706 3143,1739 638,1739",2587665.0,1.0,0.0,0.0,0.0,0.0,0.0
601,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.IDPXYV,"Die Ornamente auf der Haut dieser Völker sind gebildet aus gemalten oder tettowirten Fäden, die in mancherlei Schnörkeln und Windungen in einander laufen und mit geraden Linien ab- wechseln.",4,0,0,0,0,1,0,0,0,190,0,facs_2_r4,"636,1748 3140,1748 3140,2128 636,2128",951520.0,1.0,0.0,0.0,0.0,0.0,0.0
602,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.sKTqwW,Also werden wir durch diese Linien zugleich wieder auf den Faden als das lineare Element der textilen Fläche zurückgeführt.,2,0,1,0,0,0,0,0,0,123,0,facs_2_r5,"636,2164 3139,2164 3139,2356 636,2356",480576.0,1.0,0.0,0.0,0.0,0.0,0.0
603,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.ATxgaK,§. 26.,1,0,0,0,0,0,0,0,0,6,0,facs_2_r6,"1764,2454 1988,2454 1988,2550 1764,2550",21504.0,0.0,1.0,0.0,0.0,0.0,0.0
604,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.vlJjUe,Gebinde an Geräthen und Waffen.,1,0,0,0,0,0,0,0,0,31,0,facs_2_r7,"1333,2615 2421,2615 2421,2670 1333,2670",59840.0,0.0,0.0,0.0,1.0,0.0,0.0
605,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.1XW12Y,"Das Bedürfniss des Bindens und Befestigens ist gewiss eines der frühesten für das handbegabte oder naturwaffenlose Thier, den Menschen. Die natürlichsten Stoffe dazu boten das Pflanzen- und das Thierreich. — Der Bast der Bäume und die Halme der stärkern Grasarten waren natürliche Bindemittel, deren Anwen- dung gleich zu Anfang gewisse Proceduren voraussetzte, aus de- nen eine Art von Stil hervorging. Grosse Kunstfertigkeit, rich- tiger mechanischer Instinkt und offenbares Streben, dem Schön- heitsgefühle gleichzeitig mit der Festigkeit Genüge zu leisten, zeigte sich in den Bast- und Grasumschlingungen der Waffen und Geräthe der Wilden.",11,0,1,0,2,1,0,1,0,643,0,facs_2_r8,"631,2766 3138,2766 3138,3875 631,3875",2780263.0,1.0,0.0,0.0,0.0,0.0,0.0
606,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.0k2W0y,"Gar manches erinnert dabei an die Geräthe und Waffen der alten Aegypter, von denen sich Einiges in den Gräbergrotten des Nilthales erhalten hat.",3,0,2,0,0,0,0,0,0,144,0,facs_2_r9,"636,3903 3137,3903 3137,4188 636,4188",712785.0,1.0,0.0,0.0,0.0,0.0,0.0
607,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.f4HddE,"Das Gleiche gilt von den Waffen, Geräthen und Werkzeugen der Assyrer, Hellenen, Etrusker und Römer. Man überzeugt sich hier wie überall, dass die hohe Kultur des Alterthums gleichsam unmittelbar auf die Natur geknüpft war.",4,0,4,0,1,0,0,1,0,222,0,facs_2_r10,"636,4217 3139,4217 3139,4631 636,4631",1036242.0,1.0,0.0,0.0,0.0,0.0,0.0
608,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.zqa0KV,"Der Geschmack, wodurch diese einfachen Geräthe sich aus-",1,0,0,0,0,0,0,0,0,56,0,facs_2_r11,"773,4628 3138,4628 3138,4726 773,4726",231770.0,1.0,0.0,0.0,0.0,0.0,0.0
609,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.sVXeS4,"deɭ ,",1,0,0,1,0,0,2,0,0,5,0,facs_2_r12,"3167,1271 3386,1271 3386,1541 3167,1541",59130.0,0.0,0.0,1.0,0.0,0.0,0.0
610,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.uvYRNZ,‡ passim,1,0,0,1,0,0,2,1,0,8,0,facs_2_r13,"61,1442 572,1442 572,1855 61,1855",211043.0,0.0,0.0,1.0,0.0,0.0,0.0
611,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_16_2.xml,p.NbxJ0x,aber,1,0,0,1,0,0,0,0,0,4,0,facs_2_r14,"3172,2767 3475,2767 3475,2991 3172,2991",67872.0,0.0,0.0,1.0,0.0,0.0,0.0
